#    1.00000E+02 = size parameter
#    1.33000E+00 = Re(m)
#    1.00000E-03 = Im(m)
#    2.09184E+00 = Qext
#    1.79256E+00 = Qsca
#    3.05348E-01 = Qback
#    8.97747E-01 = g
#       Infinite = Truncation order of the Debye series

#      ang (deg)            S11       S11(p=0)       S11(p=1)            ...
     1.92500E+01    6.85024E+03    1.88226E+03    1.49785E+04    4.90478E-10    1.68754E-01    1.40450E+01    1.45649E+00
     1.95000E+01    7.23753E+03    1.34827E+03    1.47874E+04    5.09744E-10    1.68082E-01    1.57374E+01    1.44360E+00
     1.97500E+01    1.17773E+04    1.00706E+03    1.45975E+04    5.06595E-10    1.70860E-01    1.46092E+01    1.49092E+00
     2.00000E+01    1.83868E+04    1.05070E+03    1.44087E+04    4.95560E-10    1.76753E-01    1.15884E+01    1.58628E+00
     2.02500E+01    2.39726E+04    1.38497E+03    1.42210E+04    4.97233E-10    1.84943E-01    9.08151E+00    1.68047E+00
     2.05000E+01    2.58971E+04    1.72172E+03    1.40346E+04    5.22491E-10    1.94217E-01    9.07184E+00    1.72838E+00
     2.07500E+01    2.32612E+04    1.79845E+03    1.38494E+04    5.64479E-10    2.03138E-01    1.15875E+01    1.72487E+00
     2.10000E+01    1.73531E+04    1.55974E+03    1.36654E+04    6.04259E-10    2.10286E-01    1.47090E+01    1.70695E+00
     2.12500E+01    1.10163E+04    1.17729E+03    1.34828E+04    6.25521E-10    2.14522E-01    1.60791E+01    1.72199E+00
     2.15000E+01    7.24409E+03    9.09189E+02    1.33016E+04    6.26942E-10    2.15193E-01    1.47286E+01    1.78911E+00
     2.17500E+01    7.70447E+03    9.11313E+02    1.31217E+04    6.22867E-10    2.12234E-01    1.18141E+01    1.88507E+00
     2.20000E+01    1.19402E+04    1.13723E+03    1.29433E+04    6.32057E-10    2.06145E-01    9.71889E+00    1.96484E+00
     2.22500E+01    1.76405E+04    1.38852E+03    1.27662E+04    6.63332E-10    1.97868E-01    1.02226E+01    1.99887E+00
     2.25000E+01    2.18304E+04    1.46707E+03    1.25907E+04    7.09102E-10    1.88625E-01    1.31430E+01    1.99628E+00
     2.27500E+01    2.23647E+04    1.31370E+03    1.24166E+04    7.51530E-10    1.79747E-01    1.64740E+01    1.99595E+00
     2.30000E+01    1.89680E+04    1.03753E+03    1.22440E+04    7.76361E-10    1.72520E-01    1.79012E+01    2.03416E+00
     2.32500E+01    1.33164E+04    8.24998E+02    1.20730E+04    7.83721E-10    1.68028E-01    1.65408E+01    2.11567E+00
     2.35000E+01    8.14470E+03    8.02647E+02    1.19035E+04    7.87745E-10    1.67006E-01    1.35975E+01    2.21136E+00
     2.37500E+01    5.85664E+03    9.53676E+02    1.17356E+04    8.05536E-10    1.69713E-01    1.14636E+01    2.28310E+00
     2.40000E+01    7.34281E+03    1.14186E+03    1.15693E+04    8.44104E-10    1.75857E-01    1.19483E+01    2.31459E+00
     2.42500E+01    1.15888E+04    1.21695E+03    1.14045E+04    8.95260E-10    1.84628E-01    1.49586E+01    2.32326E+00
     2.45000E+01    1.62424E+04    1.12095E+03    1.12414E+04    9.42196E-10    1.94820E-01    1.85917E+01    2.34451E+00
     2.47500E+01    1.88284E+04    9.20937E+02    1.10799E+04    9.72506E-10    2.05026E-01    2.05401E+01    2.40229E+00
     2.50000E+01    1.79887E+04    7.51628E+02    1.09200E+04    9.87582E-10    2.13861E-01    1.97542E+01    2.49034E+00
     2.52500E+01    1.41283E+04    7.15587E+02    1.07618E+04    1.00132E-09    2.20138E-01    1.71505E+01    2.57864E+00
     2.55000E+01    9.16175E+03    8.14158E+02    1.06052E+04    1.02929E-09    2.23004E-01    1.48880E+01    2.63876E+00
     2.57500E+01    5.50859E+03    9.54862E+02    1.04502E+04    1.07692E-09    2.22030E-01    1.47906E+01    2.66686E+00
     2.60000E+01    4.85843E+03    1.02371E+03    1.02969E+04    1.13552E-09    2.17259E-01    1.70844E+01    2.68584E+00
     2.62500E+01    7.33347E+03    9.66551E+02    1.01453E+04    1.18927E-09    2.09235E-01    2.03368E+01    2.72591E+00
     2.65000E+01    1.14646E+04    8.22018E+02    9.99533E+03    1.22745E-09    1.98975E-01    2.25712E+01    2.80013E+00
     2.67500E+01    1.49802E+04    6.86974E+02    9.84702E+03    1.25255E-09    1.87866E-01    2.26892E+01    2.89469E+00
     2.70000E+01    1.59916E+04    6.44196E+02    9.70038E+03    1.27820E-09    1.77485E-01    2.11603E+01    2.98117E+00
     2.72500E+01    1.39618E+04    7.05741E+02    9.55540E+03    1.31857E-09    1.69360E-01    1.95407E+01    3.03981E+00
     2.75000E+01    9.95703E+03    8.10211E+02    9.41208E+03    1.37764E-09    1.64728E-01    1.92588E+01    3.07467E+00
     2.77500E+01    6.05979E+03    8.71441E+02    9.27043E+03    1.44636E-09    1.64348E-01    2.06079E+01    3.10901E+00
     2.80000E+01    4.25640E+03    8.40526E+02    9.13043E+03    1.50985E-09    1.68397E-01    2.26655E+01    3.16550E+00
     2.82500E+01    5.38953E+03    7.36921E+02    8.99209E+03    1.55893E-09    1.76461E-01    2.41164E+01    3.24794E+00
     2.85000E+01    8.72857E+03    6.29451E+02    8.85540E+03    1.59707E-09    1.87595E-01    2.42892E+01    3.33924E+00
     2.87500E+01    1.23818E+04    5.84468E+02    8.72036E+03    1.63759E-09    2.00431E-01    2.36030E+01    3.41630E+00
     2.90000E+01    1.43245E+04    6.19850E+02    8.58695E+03    1.69336E-09    2.13334E-01    2.31264E+01    3.46913E+00
     2.92500E+01    1.34869E+04    6.96369E+02    8.45517E+03    1.76708E-09    2.24594E-01    2.36520E+01    3.50854E+00
     2.95000E+01    1.03161E+04    7.49451E+02    8.32502E+03    1.84940E-09    2.32656E-01    2.50439E+01    3.55663E+00
     2.97500E+01    6.51129E+03    7.36048E+02    8.19649E+03    1.92639E-09    2.36352E-01    2.63695E+01    3.62867E+00
     3.00000E+01    4.08251E+03    6.62870E+02    8.06957E+03    1.99028E-09    2.35104E-01    2.66902E+01    3.72105E+00
     3.02500E+01    4.25187E+03    5.77841E+02    7.94425E+03    2.04540E-09    2.29022E-01    2.58660E+01    3.81496E+00
     3.05000E+01    6.79965E+03    5.33608E+02    7.82052E+03    2.10473E-09    2.18893E-01    2.47241E+01    3.89192E+00
     3.07500E+01    1.02101E+04    5.50624E+02    7.69837E+03    2.17994E-09    2.06054E-01    2.44434E+01    3.94820E+00
     3.10000E+01    1.25288E+04    6.05439E+02    7.57780E+03    2.27256E-09    1.92193E-01    2.56257E+01    3.99681E+00
     3.12500E+01    1.24492E+04    6.50345E+02    7.45878E+03    2.37306E-09    1.79123E-01    2.77718E+01    4.05597E+00
     3.15000E+01    1.00238E+04    6.48312E+02    7.34132E+03    2.46841E-09    1.68563E-01    2.95849E+01    4.13420E+00
     3.17500E+01    6.60792E+03    5.97823E+02    7.22539E+03    2.55218E-09    1.61944E-01    2.98943E+01    4.22408E+00
     3.20000E+01    4.07696E+03    5.31194E+02    7.11099E+03    2.62943E-09    1.60236E-01    2.85244E+01    4.30928E+00
     3.22500E+01    3.76599E+03    4.89613E+02    6.99811E+03    2.71281E-09    1.63820E-01    2.64622E+01    4.37845E+00
     3.25000E+01    5.73061E+03    4.93952E+02    6.88673E+03    2.81284E-09    1.72413E-01    2.51922E+01    4.43440E+00
     3.27500E+01    8.74177E+03    5.31878E+02    6.77684E+03    2.93001E-09    1.85078E-01    2.56698E+01    4.49137E+00
     3.30000E+01    1.10068E+04    5.68896E+02    6.66843E+03    3.05469E-09    2.00335E-01    2.76652E+01    4.56304E+00
     3.32500E+01    1.11970E+04    5.73868E+02    6.56149E+03    3.17475E-09    2.16359E-01    2.99337E+01    4.65150E+00
     3.35000E+01    9.19334E+03    5.40255E+02    6.45599E+03    3.28499E-09    2.31223E-01    3.10759E+01    4.74583E+00
     3.37500E+01    6.12905E+03    4.88767E+02    6.35194E+03    3.39115E-09    2.43142E-01    3.04704E+01    4.83115E+00
     3.40000E+01    3.71691E+03    4.51013E+02    6.24931E+03    3.50550E-09    2.50678E-01    2.86389E+01    4.90032E+00
     3.42500E+01    3.25776E+03    4.46880E+02    6.14809E+03    3.63749E-09    2.52888E-01    2.68248E+01    4.95886E+00
     3.45000E+01    4.90498E+03    4.71703E+02    6.04827E+03    3.78669E-09    2.49429E-01    2.61261E+01    5.01968E+00
     3.47500E+01    7.60304E+03    5.01324E+02    5.94984E+03    3.94344E-09    2.40607E-01    2.68020E+01    5.09232E+00
     3.50000E+01    9.72278E+03    5.10184E+02    5.85277E+03    4.09651E-09    2.27373E-01    2.82058E+01    5.17567E+00
     3.52500E+01    1.00128E+04    4.89009E+02    5.75706E+03    4.24187E-09    2.11247E-01    2.93246E+01    5.25982E+00
     3.55000E+01    8.31032E+03    4.49969E+02    5.66270E+03    4.38585E-09    1.94163E-01    2.94911E+01    5.33484E+00
     3.57500E+01    5.60453E+03    4.16707E+02    5.56966E+03    4.54032E-09    1.78231E-01    2.87591E+01    5.39915E+00
     3.60000E+01    3.43092E+03    4.07235E+02    5.47793E+03    4.71374E-09    1.65472E-01    2.77300E+01    5.46049E+00
     3.62500E+01    2.96448E+03    4.21990E+02    5.38751E+03    4.90486E-09    1.57551E-01    2.70303E+01    5.52922E+00
     3.65000E+01    4.34825E+03    4.44838E+02    5.29836E+03    5.10408E-09    1.55575E-01    2.68676E+01    5.60962E+00
     3.67500E+01    6.64320E+03    4.55368E+02    5.21049E+03    5.30106E-09    1.59963E-01    2.69783E+01    5.69635E+00
     3.70000E+01    8.41238E+03    4.43198E+02    5.12388E+03    5.49287E-09    1.70408E-01    2.69478E+01    5.77875E+00
     3.72500E+01    8.57923E+03    4.14338E+02    5.03851E+03    5.68638E-09    1.85905E-01    2.66016E+01    5.84916E+00
     3.75000E+01    7.04799E+03    3.85858E+02    4.95437E+03    5.89307E-09    2.04847E-01    2.61382E+01    5.90851E+00
     3.77500E+01    4.72779E+03    3.73390E+02    4.87144E+03    6.12045E-09    2.25183E-01    2.59141E+01    5.96493E+00
     3.80000E+01    2.96374E+03    3.80544E+02    4.78971E+03    6.36657E-09    2.44641E-01    2.60807E+01    6.02693E+00
     3.82500E+01    2.72876E+03    3.97330E+02    4.70917E+03    6.62196E-09    2.60990E-01    2.63929E+01    6.09688E+00
     3.85000E+01    4.06108E+03    4.07981E+02    4.62980E+03    6.87718E-09    2.72322E-01    2.63640E+01    6.16990E+00
     3.87500E+01    6.07274E+03    4.02138E+02    4.55159E+03    7.13037E-09    2.77297E-01    2.56547E+01    6.23869E+00
     3.90000E+01    7.50543E+03    3.81512E+02    4.47452E+03    7.38886E-09    2.75300E-01    2.43883E+01    6.29985E+00
     3.92500E+01    7.48646E+03    3.57829E+02    4.39858E+03    7.66374E-09    2.66513E-01    2.31283E+01    6.35652E+00
     3.95000E+01    6.03002E+03    3.44103E+02    4.32375E+03    7.96165E-09    2.51869E-01    2.25095E+01    6.41534E+00
     3.97500E+01    3.99563E+03    3.45683E+02    4.25003E+03    8.28007E-09    2.32950E-01    2.27823E+01    6.48055E+00
     4.00000E+01    2.54820E+03    3.57178E+02    4.17740E+03    8.60971E-09    2.11811E-01    2.36048E+01    6.55013E+00
     4.02500E+01    2.45862E+03    3.66905E+02    4.10584E+03    8.94205E-09    1.90787E-01    2.42454E+01    6.61719E+00
     4.05000E+01    3.66584E+03    3.65291E+02    4.03534E+03    9.27627E-09    1.72255E-01    2.40622E+01    6.67523E+00
     4.07500E+01    5.34935E+03    3.51210E+02    3.96589E+03    9.62011E-09    1.58389E-01    2.29287E+01    6.72299E+00
     4.10000E+01    6.44796E+03    3.32129E+02    3.89748E+03    9.98430E-09    1.50905E-01    2.13124E+01    6.76511E+00
     4.12500E+01    6.29768E+03    3.18414E+02    3.83009E+03    1.03747E-08    1.50858E-01    1.99606E+01    6.80828E+00
     4.15000E+01    5.00507E+03    3.16096E+02    3.76370E+03    1.07883E-08    1.58503E-01    1.94161E+01    6.85624E+00
     4.17500E+01    3.34656E+03    3.23101E+02    3.69831E+03    1.12160E-08    1.73265E-01    1.96922E+01    6.90753E+00
     4.20000E+01    2.27546E+03    3.31252E+02    3.63391E+03    1.16504E-08    1.93799E-01    2.03091E+01    6.95750E+00
     4.22500E+01    2.34813E+03    3.32233E+02    3.57048E+03    1.20915E-08    2.18138E-01    2.06394E+01    7.00249E+00
     4.25000E+01    3.41397E+03    3.23222E+02    3.50800E+03    1.25477E-08    2.43893E-01    2.03079E+01    7.04278E+00
     4.27500E+01    4.74046E+03    3.08390E+02    3.44647E+03    1.30291E-08    2.68479E-01    1.93818E+01    7.08176E+00
     4.30000E+01    5.47762E+03    2.95577E+02    3.38587E+03    1.35410E-08    2.89373E-01    1.82559E+01    7.12247E+00
     4.32500E+01    5.16902E+03    2.90737E+02    3.32619E+03    1.40799E-08    3.04366E-01    1.73520E+01    7.16453E+00
     4.35000E+01    4.00371E+03    2.94069E+02    3.26742E+03    1.46373E-08    3.11813E-01    1.68599E+01    7.20394E+00
     4.37500E+01    2.67247E+03    3.00297E+02    3.20955E+03    1.52066E-08    3.10828E-01    1.66825E+01    7.23607E+00
     4.40000E+01    1.93372E+03    3.02621E+02    3.15256E+03    1.57890E-08    3.01411E-01    1.65809E+01    7.25919E+00
     4.42500E+01    2.16079E+03    2.97393E+02    3.09644E+03    1.63929E-08    2.84456E-01    1.63758E+01    7.27583E+00
     4.45000E+01    3.13948E+03    2.86340E+02    3.04119E+03    1.70285E-08    2.61659E-01    1.60470E+01    7.29090E+00
     4.47500E+01    4.22258E+03    2.75008E+02    2.98678E+03    1.77002E-08    2.35335E-01    1.56786E+01    7.30826E+00
     4.50000E+01    4.73180E+03    2.68768E+02    2.93321E+03    1.84046E-08    2.08177E-01    1.53286E+01    7.32830E+00
     4.52500E+01    4.35765E+03    2.69229E+02    2.88047E+03    1.91333E-08    1.82996E-01    1.49516E+01    7.34839E+00
     4.55000E+01    3.32241E+03    2.73433E+02    2.82855E+03    1.98810E-08    1.62455E-01    1.44436E+01    7.36535E+00
     4.57500E+01    2.22303E+03    2.76168E+02    2.77743E+03    2.06498E-08    1.48817E-01    1.37652E+01    7.37786E+00
     4.60000E+01    1.66323E+03    2.73612E+02    2.72711E+03    2.14485E-08    1.43715E-01    1.30263E+01    7.38694E+00
     4.62500E+01    1.90114E+03    2.65787E+02    2.67757E+03    2.22871E-08    1.47977E-01    1.24449E+01    7.39419E+00
     4.65000E+01    2.71754E+03    2.56258E+02    2.62880E+03    2.31696E-08    1.61515E-01    1.21964E+01    7.39981E+00
     4.67500E+01    3.56948E+03    2.49505E+02    2.58080E+03    2.40923E-08    1.83320E-01    1.22663E+01    7.40185E+00
     4.70000E+01    3.92409E+03    2.47864E+02    2.53355E+03    2.50476E-08    2.11554E-01    1.24242E+01    7.39763E+00
     4.72500E+01    3.56862E+03    2.50133E+02    2.48704E+03    2.60312E-08    2.43734E-01    1.23556E+01    7.38597E+00
     4.75000E+01    2.71720E+03    2.52625E+02    2.44126E+03    2.70462E-08    2.76970E-01    1.18659E+01    7.36843E+00
     4.77500E+01    1.86324E+03    2.51800E+02    2.39621E+03    2.81020E-08    3.08234E-01    1.10161E+01    7.34855E+00
